SGD Collaborative Filtering with regularization term:

1. SGD - Exercise 4, Regularization: We are smart!
2. Normalization of numbers between [1, 5] - Probabilistic Matrix Factorization - Ruslan Salakhutdinov and Andriy Mnih

Loading data... 
Data loaded
Extracting data...
Data extracted
k = 5 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6653641322109347111535271324100904166698455810546875
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.180534094462484251408795898896642029285430908203125
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1858538393576003588947287425980903208255767822265625
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1840793585779063601393090721103362739086151123046875
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.184541983142574306242522652610205113887786865234375
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.2080770428695573048827327511389739811420440673828125
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1771860986545183980211959351436235010623931884765625
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1737391892200552678815483886864967644214630126953125
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.172031942023190165258483830257318913936614990234375
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.185032884443074419067443159292452037334442138671875
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.667852428675942189073566623847000300884246826171875
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.174269583566601493629377728211693465709686279296875
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.181203343921675585903585670166648924350738525390625
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.172077741428618313790366300963796675205230712890625
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.1737512155445399830711039612651802599430084228515625
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.1947829018149278557103798448224551975727081298828125
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.162032626119081868409921298734843730926513671875
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1589266929895851720999644385301508009433746337890625
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.167179114729545386097697701188735663890838623046875
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1756673795218046674193601575098000466823577880859375
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6632995162239623265776344851474277675151824951171875
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.16623510385209439021991784102283418178558349609375
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.168210536188677206581587597611360251903533935546875
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1692674988292548476920273969881236553192138671875
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.172901820320078503101512978901155292987823486328125
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.180335280296981981251747129135765135288238525390625
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.168527789789916671026048788917250931262969970703125
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.156914369256720309664387968950904905796051025390625
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1641418701110171074475374553003348410129547119140625
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1737164065025396109120947585324756801128387451171875
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6605513187005360720149838016368448734283447265625
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.163292531700985232845368955167941749095916748046875
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1605865379358630828932064105174504220485687255859375
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1661543418884627865139691493823193013668060302734375
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.168299345477509465496268603601492941379547119140625
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.177296280614147150345161207951605319976806640625
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1551338691342654119154076397535391151905059814453125
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1624793548325806913368296591215766966342926025390625
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.160085583869968406389716619742102921009063720703125
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.173751713512293459729107780731283128261566162109375
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.657209161773894212643654100247658789157867431640625
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1628314719210595118425999316968955099582672119140625
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.162636321563327523875841507106088101863861083984375
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.155427811553300099234320441610179841518402099609375
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.168730936331055847432480732095427811145782470703125
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.1824171298203476343502416057162918150424957275390625
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1576925471672712131265825519221834838390350341796875
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.152572224993485772159829139127396047115325927734375
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1547477919827373593619768143980763852596282958984375
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1685880929041150277924998590606264770030975341796875
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6510734579848829195469761543790809810161590576171875
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.153932114709113943007423586095683276653289794921875
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1564573687280184088876922032795846462249755859375
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1561329119710439528034839895553886890411376953125
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.155864614957429648001152600045315921306610107421875
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.17882706310776175229193540872074663639068603515625




k up to 35

k = 0 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 2.89042662597364330423488354426808655261993408203125
k = 0 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 2.89042662597364330423488354426808655261993408203125
k = 1 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.360233823592451596340424657682888209819793701171875
k = 1 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.3163338729158386986028972387430258095264434814453125
k = 1 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.362954408636162018098048065439797937870025634765625
k = 1 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.3693124371761460356111683722701855003833770751953125
k = 1 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.7432871446607567378350722719915211200714111328125
k = 1 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.354887325562009525725670755491591989994049072265625
k = 1 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.3465933001246874756162696940009482204914093017578125
k = 1 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.3649493692041267944858873306657187640666961669921875
k = 1 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.33315328212947736830074063618667423725128173828125
k = 1 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.3814824240690526391261983008007518947124481201171875
k = 2 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.239431352995618684786904850625433027744293212890625
k = 2 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.2601828655133910928043405874632298946380615234375
k = 2 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.2375334931594832443835230151307769119739532470703125
k = 2 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.2578590594937348878801230966928415000438690185546875
k = 2 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.694263291745234045748702556011267006397247314453125
k = 2 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.249476009864188608133872548933140933513641357421875
k = 2 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.2482792583503663497168645335477776825428009033203125
k = 2 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.2576489146207101565977382051642052829265594482421875
k = 2 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.262378617342250652910706776310689747333526611328125
k = 2 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.289000887592599564612783069605939090251922607421875
k = 3 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.2038869042672735165666608736501075327396392822265625
k = 3 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.21597617102086186235965215018950402736663818359375
k = 3 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.224819069057148102075416318257339298725128173828125
k = 3 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.236318283492274350265915927593596279621124267578125
k = 3 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6795433274530779943489733341266401112079620361328125
k = 3 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.2155645326801149952444802693207748234272003173828125
k = 3 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.217582620966104922644035468692891299724578857421875
k = 3 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.219298229167046887511105524026788771152496337890625
k = 3 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.2253247601166468161437705930438823997974395751953125
k = 3 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.2345198420762286684038144812802784144878387451171875
k = 4 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.185481721064616689176318686804734170436859130859375
k = 4 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.186347870924746583654041387489996850490570068359375
k = 4 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.2002809356499219983760440300102345645427703857421875
k = 4 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.2012268152123699582745075531420297920703887939453125
k = 4 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6729611523545344642371901500155217945575714111328125
k = 4 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.204687702410206728842467782669700682163238525390625
k = 4 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1918922794875357329402731920708902180194854736328125
k = 4 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.187543705292806617279666170361451804637908935546875
k = 4 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.2025798416339075203040920314379036426544189453125
k = 4 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.217534050470337358973438313114456832408905029296875
k = 5 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1732960361764195322820114597561769187450408935546875
k = 5 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1776159581703391499019062393927015364170074462890625
k = 5 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1779419515535873852485337920370511710643768310546875
k = 5 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.19917514419777848644343976047821342945098876953125
k = 5 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6673971504649589547852883697487413883209228515625
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.181458466794258033161213461426086723804473876953125
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1842764456936987205182276738923974335193634033203125
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.179807236067337949947386732674203813076019287109375
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.1810980487692950280376180671737529337406158447265625
k = 5 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.20447191837824707505433252663351595401763916015625
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.176082681425663967189620962017215788364410400390625
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1677859702260755536684655453427694737911224365234375
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.17014459865200848298627533949911594390869140625
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.182154370385596120485161009128205478191375732421875
k = 6 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.670008618836795744044820821727626025676727294921875
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.171809959590379701666051914799027144908905029296875
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.171301625308378557832611477351747453212738037109375
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.170096328878398761474954881123267114162445068359375
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.17516122403356604309010435827076435089111328125
k = 6 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.202612818280492934519543268834240734577178955078125
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1685821437508059350562916733906604349613189697265625
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.16531140303217117804024383076466619968414306640625
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.17334186385999572621585684828460216522216796875
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.184402938479672595661895684315823018550872802734375
k = 7 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.655215050950852972988514011376537382602691650390625
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1686148234812649970848497105180285871028900146484375
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.177511771099161830278490015189163386821746826171875
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.160965933292556595546329845092259347438812255859375
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.1707712170156121533892701336299069225788116455078125
k = 7 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.1861877212669151848700721529894508421421051025390625
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.16141879529243130519944315892644226551055908203125
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.161529332902665689886134714470244944095611572265625
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1538269533311424908106346265412867069244384765625
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.17181348884555003309060339233838021755218505859375
k = 8 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6584535015612260622219764627516269683837890625
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1606334600976591087118094947072677314281463623046875
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1633206748564226540310073687578551471233367919921875
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1679871585918595311426315674907527863979339599609375
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.164040646647839682970015928731299936771392822265625
k = 8 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.1816411968551336908461735220043919980525970458984375
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1540776074561691633135751544614322483539581298828125
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.154458198238489163856002051034010946750640869140625
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1578972972025793897188350456417538225650787353515625
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1752511931044715698391200930927880108356475830078125
k = 9 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.6519960450191402134834106618654914200305938720703125
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.157576645206014109845682469313032925128936767578125
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.166243473591726864668771668220870196819305419921875
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1588706619451911716822678499738685786724090576171875
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.1618315318202825370264008597587235271930694580078125
k = 9 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.18260490821935970728873144253157079219818115234375
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1611868004639400719923969518276862800121307373046875
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1528587642017049663678562865243293344974517822265625
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.155554005309301413007005976396612823009490966796875
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1739340758189822366830412647686898708343505859375
k = 10 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.653302460227328740671737250522710382938385009765625
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.158287170613526040341412226553075015544891357421875
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.158465533755703713580942348926328122615814208984375
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1631854972695030436824481512303464114665985107421875
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.1624780685549040981641155667603015899658203125
k = 10 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.176411558685241498523055270197801291942596435546875
k = 11 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.151250905118920808689608747954480350017547607421875
k = 11 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1562219937301929650885767841828055679798126220703125
k = 11 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1582843141836962619350970271625556051731109619140625
k = 11 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1685293055928174243973671764251776039600372314453125
k = 11 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.658517861857240038858662956045009195804595947265625
k = 11 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.1469545442674922153258876278414390981197357177734375
k = 11 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.1596790789210416061649766561458818614482879638671875
k = 11 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1529673707290282180792928556911647319793701171875
k = 11 , eta = 0.001 num_of_samples = 10000 reg_factor = 1  -> score: 1.159608538297864921418067751801572740077972412109375
k = 11 , eta = 0.001 num_of_samples = 10000 reg_factor = 10  -> score: 1.179095394276483244055953036877326667308807373046875
k = 12 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.147852968682638863384681826573796570301055908203125
k = 12 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.148808543823914618542403331957757472991943359375
k = 12 , eta = 0.011 num_of_samples = 10000 reg_factor = 0.1  -> score: 1.1554175775506205781084645423106849193572998046875
k = 12 , eta = 0.011 num_of_samples = 10000 reg_factor = 1  -> score: 1.1687621626012709707964631888899020850658416748046875
k = 12 , eta = 0.011 num_of_samples = 10000 reg_factor = 10  -> score: 1.650256480406555592566064660786651074886322021484375
k = 12 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.001  -> score: 1.146728174487060325503762214793823659420013427734375
k = 12 , eta = 0.001 num_of_samples = 10000 reg_factor = 0.01  -> score: 1.154346355482142261195122046046890318393707275390625
